1,8.085086029052732e-9,9.965838104288715e-11
2,9.535605194091801e-9,6.844318600787718e-11
4,1.1725854721069338e-8,5.07058140816967e-11
8,1.2506854809570312e-8,1.6664826246541558e-12
16,2.001299065551758e-8,2.654595697773435e-12
32,3.6020689404296865e-8,4.319859485796143e-12
64,6.802979399414062e-8,4.7497281816989524e-12
128,1.4107047148437507e-7,1.2093872611477532e-11
256,2.6916633242187514e-7,3.823728799495522e-11
512,5.252665880859373e-7,5.4171883170154774e-11
1024,1.0375878339843756e-6,1.1760987506887978e-10
2048,2.0641366749999996e-6,3.2561281430951786e-10
4096,4.1113923687500015e-6,4.1514495177267194e-10
8192,8.209924612500003e-6,9.186779480358221e-10
16384,1.6591161993750005e-5,1.6797872885568668e-9
32768,3.310658375000001e-5,4.944225190108079e-9
65536,6.620584500000003e-5,9.085332419985572e-9
131072,0.00013243808615000005,1.3554891113571248e-8
262144,0.0002650525718999998,2.9128766047206834e-8
524288,0.0005299083038,3.925903370583351e-8
1048576,0.0010656217696999996,1.656207671606468e-7
