1,2.6099036743164053e-9,1.1783258953690246e-13
2,2.6124102508544926e-9,1.7634750065385225e-12
4,2.827232398223877e-9,4.995524030957927e-14
8,2.609847619628906e-9,1.1207185213470982e-13
16,2.8338777420043947e-9,4.078489950762335e-13
32,3.7115871200561523e-9,7.902897895149266e-12
64,4.702498408508299e-9,1.6231645504809837e-11
128,7.4412955291748e-9,4.479343633472347e-11
256,1.2449902716064456e-8,2.684493838330179e-11
512,2.637223907470704e-8,1.5254190817119867e-12
1024,3.630042268066406e-8,4.243892976924622e-12
2048,8.270047858886717e-8,1.1284741849244283e-11
4096,1.4060591308593749e-7,3.611725113979773e-11
8192,2.865721361328124e-7,2.4593962773479542e-11
16384,5.472398978515623e-7,5.973154705250025e-11
32768,9.869741121093752e-7,5.680208778847372e-11
65536,1.9597806968749987e-6,2.613835703301788e-10
131072,3.7141998718749986e-6,6.684474976431582e-11
262144,7.404602650000001e-6,1.0596380521466107e-9
524288,1.4719827025e-5,2.019257725977874e-10
1048576,2.9585322075000014e-5,3.1839643592209736e-10
